event_id,timestamp,camera_id,track_id,violation_type,severity,confidence,duration_sec,zone_id,bbox_person,bbox_ppe,snapshot_path,clip_path
1770558851_cam_1_46_NO_HELMET,1770558851.5527859,cam_1,46,NO_HELMET,MEDIUM,0.5990131497383118,2.0479891300201416,,"(159.83889770507812, 88.89766693115234, 238.79293823242188, 187.97653198242188)",None,output\snapshots\1770558851_cam_1_46_NO_HELMET.jpg,output\clips\1770558851_cam_1_46_NO_HELMET.mp4
1770558851_cam_1_46_NO_VEST,1770558851.69248,cam_1,46,NO_VEST,MEDIUM,0.5990131497383118,2.0479891300201416,,"(159.83889770507812, 88.89766693115234, 238.79293823242188, 187.97653198242188)",None,output\snapshots\1770558851_cam_1_46_NO_VEST.jpg,output\clips\1770558851_cam_1_46_NO_VEST.mp4
1770558852_cam_1_47_NO_HELMET,1770558852.3137178,cam_1,47,NO_HELMET,MEDIUM,0.4213510751724243,2.066932201385498,,"(321.8068542480469, 31.843259811401367, 386.66534423828125, 165.62205505371094)",None,output\snapshots\1770558852_cam_1_47_NO_HELMET.jpg,output\clips\1770558852_cam_1_47_NO_HELMET.mp4
1770558852_cam_1_47_NO_VEST,1770558852.4207773,cam_1,47,NO_VEST,MEDIUM,0.4213510751724243,2.066932201385498,,"(321.8068542480469, 31.843259811401367, 386.66534423828125, 165.62205505371094)",None,output\snapshots\1770558852_cam_1_47_NO_VEST.jpg,output\clips\1770558852_cam_1_47_NO_VEST.mp4
1770558852_cam_1_46_IN_DANGER_ZONE,1770558852.9412777,cam_1,46,IN_DANGER_ZONE,HIGH,0.6798580884933472,1.0014305114746094,zone_1,"(94.93425750732422, 115.9498519897461, 186.04522705078125, 334.6288146972656)",None,output\snapshots\1770558852_cam_1_46_IN_DANGER_ZONE.jpg,output\clips\1770558852_cam_1_46_IN_DANGER_ZONE.mp4
1770559097_cam_1_2_IN_DANGER_ZONE,1770559097.5790782,cam_1,2,IN_DANGER_ZONE,HIGH,0.8094887733459473,1.0199306011199951,zone_1,"(138.6561279296875, 168.6068115234375, 278.9903869628906, 445.86669921875)",None,output\snapshots\1770559097_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770559097_cam_1_2_IN_DANGER_ZONE.mp4
1770559098_cam_1_1_NO_HELMET,1770559098.6011434,cam_1,1,NO_HELMET,MEDIUM,0.8845016360282898,2.0419957637786865,,"(244.712890625, 238.6713409423828, 388.87139892578125, 477.9698791503906)",None,output\snapshots\1770559098_cam_1_1_NO_HELMET.jpg,output\clips\1770559098_cam_1_1_NO_HELMET.mp4
1770559098_cam_1_1_NO_VEST,1770559098.688303,cam_1,1,NO_VEST,MEDIUM,0.8845016360282898,2.0419957637786865,,"(244.712890625, 238.6713409423828, 388.87139892578125, 477.9698791503906)",None,output\snapshots\1770559098_cam_1_1_NO_VEST.jpg,output\clips\1770559098_cam_1_1_NO_VEST.mp4
1770559098_cam_1_2_NO_HELMET,1770559098.7685106,cam_1,2,NO_HELMET,MEDIUM,0.8099030256271362,2.2093629837036133,zone_1,"(140.06288146972656, 165.83482360839844, 272.2464599609375, 448.2226257324219)",None,output\snapshots\1770559098_cam_1_2_NO_HELMET.jpg,output\clips\1770559098_cam_1_2_NO_HELMET.mp4
1770559098_cam_1_2_NO_VEST,1770559098.844423,cam_1,2,NO_VEST,MEDIUM,0.8099030256271362,2.2093629837036133,zone_1,"(140.06288146972656, 165.83482360839844, 272.2464599609375, 448.2226257324219)",None,output\snapshots\1770559098_cam_1_2_NO_VEST.jpg,output\clips\1770559098_cam_1_2_NO_VEST.mp4
1770559099_cam_1_5_NO_HELMET,1770559099.3127396,cam_1,5,NO_HELMET,MEDIUM,0.4558422565460205,2.0119872093200684,,"(262.6725158691406, 92.2354965209961, 320.3564453125, 160.73599243164062)",None,output\snapshots\1770559099_cam_1_5_NO_HELMET.jpg,output\clips\1770559099_cam_1_5_NO_HELMET.mp4
1770559099_cam_1_5_NO_VEST,1770559099.4160738,cam_1,5,NO_VEST,MEDIUM,0.4558422565460205,2.0119872093200684,,"(262.6725158691406, 92.2354965209961, 320.3564453125, 160.73599243164062)",None,output\snapshots\1770559099_cam_1_5_NO_VEST.jpg,output\clips\1770559099_cam_1_5_NO_VEST.mp4
1770559768_cam_1_2_IN_DANGER_ZONE,1770559768.932932,cam_1,2,IN_DANGER_ZONE,HIGH,0.8042442798614502,1.0222878456115723,zone_1,"(138.41249084472656, 168.68653869628906, 281.626220703125, 446.5125427246094)",None,output\snapshots\1770559768_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770559768_cam_1_2_IN_DANGER_ZONE.mp4
1770559769_cam_1_1_NO_HELMET,1770559769.9118962,cam_1,1,NO_HELMET,MEDIUM,0.8818747997283936,2.0012521743774414,,"(244.05738830566406, 238.3202362060547, 388.5506286621094, 478.4511413574219)",None,output\snapshots\1770559769_cam_1_1_NO_HELMET.jpg,output\clips\1770559769_cam_1_1_NO_HELMET.mp4
1770559769_cam_1_1_NO_VEST,1770559769.9987235,cam_1,1,NO_VEST,MEDIUM,0.8818747997283936,2.0012521743774414,,"(244.05738830566406, 238.3202362060547, 388.5506286621094, 478.4511413574219)",None,output\snapshots\1770559769_cam_1_1_NO_VEST.jpg,output\clips\1770559769_cam_1_1_NO_VEST.mp4
1770559770_cam_1_2_NO_HELMET,1770559770.0826917,cam_1,2,NO_HELMET,MEDIUM,0.8126195073127747,2.1720476150512695,zone_1,"(139.90431213378906, 167.90399169921875, 269.045654296875, 447.92803955078125)",None,output\snapshots\1770559770_cam_1_2_NO_HELMET.jpg,output\clips\1770559770_cam_1_2_NO_HELMET.mp4
1770559770_cam_1_2_NO_VEST,1770559770.1595843,cam_1,2,NO_VEST,MEDIUM,0.8126195073127747,2.1720476150512695,zone_1,"(139.90431213378906, 167.90399169921875, 269.045654296875, 447.92803955078125)",None,output\snapshots\1770559770_cam_1_2_NO_VEST.jpg,output\clips\1770559770_cam_1_2_NO_VEST.mp4
1770559770_cam_1_5_NO_HELMET,1770559770.5953848,cam_1,5,NO_HELMET,MEDIUM,0.3875409662723541,2.033320426940918,,"(262.9306945800781, 91.78922271728516, 320.1131286621094, 161.1873321533203)",None,output\snapshots\1770559770_cam_1_5_NO_HELMET.jpg,output\clips\1770559770_cam_1_5_NO_HELMET.mp4
1770559770_cam_1_5_NO_VEST,1770559770.7020233,cam_1,5,NO_VEST,MEDIUM,0.3875409662723541,2.033320426940918,,"(262.9306945800781, 91.78922271728516, 320.1131286621094, 161.1873321533203)",None,output\snapshots\1770559770_cam_1_5_NO_VEST.jpg,output\clips\1770559770_cam_1_5_NO_VEST.mp4
1770559773_cam_1_2_IN_DANGER_ZONE,1770559773.957329,cam_1,2,IN_DANGER_ZONE,HIGH,0.8192532658576965,6.046684980392456,zone_1,"(125.62567138671875, 184.96511840820312, 285.5166015625, 445.5453186035156)",None,output\snapshots\1770559773_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770559773_cam_1_2_IN_DANGER_ZONE.mp4
1770561493_cam_1_2_IN_DANGER_ZONE,1770561493.0869536,cam_1,2,IN_DANGER_ZONE,HIGH,0.7980394959449768,1.027313232421875,zone_1,"(138.41287231445312, 168.7297821044922, 283.2777404785156, 446.5718078613281)",None,output\snapshots\1770561493_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770561493_cam_1_2_IN_DANGER_ZONE.mp4
1770561494_cam_1_1_NO_HELMET,1770561494.075337,cam_1,1,NO_HELMET,MEDIUM,0.8759329319000244,2.0156965255737305,,"(242.4732208251953, 236.49472045898438, 387.6177062988281, 478.61749267578125)",None,output\snapshots\1770561494_cam_1_1_NO_HELMET.jpg,output\clips\1770561494_cam_1_1_NO_HELMET.mp4
1770561494_cam_1_1_NO_VEST,1770561494.1748219,cam_1,1,NO_VEST,MEDIUM,0.8759329319000244,2.0156965255737305,,"(242.4732208251953, 236.49472045898438, 387.6177062988281, 478.61749267578125)",None,output\snapshots\1770561494_cam_1_1_NO_VEST.jpg,output\clips\1770561494_cam_1_1_NO_VEST.mp4
1770561494_cam_1_2_NO_HELMET,1770561494.2675211,cam_1,2,NO_HELMET,MEDIUM,0.7891072630882263,2.207880735397339,zone_1,"(139.4522247314453, 169.05848693847656, 277.850341796875, 446.1919860839844)",None,output\snapshots\1770561494_cam_1_2_NO_HELMET.jpg,output\clips\1770561494_cam_1_2_NO_HELMET.mp4
1770561494_cam_1_2_NO_VEST,1770561494.3413827,cam_1,2,NO_VEST,MEDIUM,0.7891072630882263,2.207880735397339,zone_1,"(139.4522247314453, 169.05848693847656, 277.850341796875, 446.1919860839844)",None,output\snapshots\1770561494_cam_1_2_NO_VEST.jpg,output\clips\1770561494_cam_1_2_NO_VEST.mp4
1770561494_cam_1_5_NO_HELMET,1770561494.8708968,cam_1,5,NO_HELMET,MEDIUM,0.39416831731796265,2.0163838863372803,,"(262.73779296875, 91.42808532714844, 319.81048583984375, 160.6814422607422)",None,output\snapshots\1770561494_cam_1_5_NO_HELMET.jpg,output\clips\1770561494_cam_1_5_NO_HELMET.mp4
1770561494_cam_1_5_NO_VEST,1770561494.9759827,cam_1,5,NO_VEST,MEDIUM,0.39416831731796265,2.0163838863372803,,"(262.73779296875, 91.42808532714844, 319.81048583984375, 160.6814422607422)",None,output\snapshots\1770561494_cam_1_5_NO_VEST.jpg,output\clips\1770561494_cam_1_5_NO_VEST.mp4
1770561498_cam_1_2_IN_DANGER_ZONE,1770561498.115062,cam_1,2,IN_DANGER_ZONE,HIGH,0.7087433338165283,6.055421590805054,zone_1,"(152.60316467285156, 175.453369140625, 277.50946044921875, 447.4574279785156)",None,output\snapshots\1770561498_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770561498_cam_1_2_IN_DANGER_ZONE.mp4
1770561500_cam_1_7_NO_HELMET,1770561500.4347007,cam_1,7,NO_HELMET,MEDIUM,0.48660075664520264,2.0095272064208984,,"(263.2183837890625, 92.18476104736328, 320.3340148925781, 161.71868896484375)",None,output\snapshots\1770561500_cam_1_7_NO_HELMET.jpg,output\clips\1770561500_cam_1_7_NO_HELMET.mp4
1770561500_cam_1_7_NO_VEST,1770561500.555214,cam_1,7,NO_VEST,MEDIUM,0.48660075664520264,2.0095272064208984,,"(263.2183837890625, 92.18476104736328, 320.3340148925781, 161.71868896484375)",None,output\snapshots\1770561500_cam_1_7_NO_VEST.jpg,output\clips\1770561500_cam_1_7_NO_VEST.mp4
1770561619_cam_1_2_IN_DANGER_ZONE,1770561619.4414632,cam_1,2,IN_DANGER_ZONE,HIGH,0.8083037734031677,1.0082623958587646,zone_1,"(138.5923309326172, 166.90048217773438, 283.2320556640625, 446.598388671875)",None,output\snapshots\1770561619_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770561619_cam_1_2_IN_DANGER_ZONE.mp4
1770561620_cam_1_1_NO_HELMET,1770561620.4712715,cam_1,1,NO_HELMET,MEDIUM,0.8759329319000244,2.0380706787109375,,"(242.4732208251953, 236.49472045898438, 387.6177062988281, 478.61749267578125)",None,output\snapshots\1770561620_cam_1_1_NO_HELMET.jpg,output\clips\1770561620_cam_1_1_NO_HELMET.mp4
1770561620_cam_1_1_NO_VEST,1770561620.5622618,cam_1,1,NO_VEST,MEDIUM,0.8759329319000244,2.0380706787109375,,"(242.4732208251953, 236.49472045898438, 387.6177062988281, 478.61749267578125)",None,output\snapshots\1770561620_cam_1_1_NO_VEST.jpg,output\clips\1770561620_cam_1_1_NO_VEST.mp4
1770561620_cam_1_2_NO_HELMET,1770561620.6563077,cam_1,2,NO_HELMET,MEDIUM,0.7891072630882263,2.2215733528137207,zone_1,"(139.4522247314453, 169.05848693847656, 277.850341796875, 446.1919860839844)",None,output\snapshots\1770561620_cam_1_2_NO_HELMET.jpg,output\clips\1770561620_cam_1_2_NO_HELMET.mp4
1770561620_cam_1_2_NO_VEST,1770561620.733059,cam_1,2,NO_VEST,MEDIUM,0.7891072630882263,2.2215733528137207,zone_1,"(139.4522247314453, 169.05848693847656, 277.850341796875, 446.1919860839844)",None,output\snapshots\1770561620_cam_1_2_NO_VEST.jpg,output\clips\1770561620_cam_1_2_NO_VEST.mp4
1770561621_cam_1_5_NO_HELMET,1770561621.2705703,cam_1,5,NO_HELMET,MEDIUM,0.3735615909099579,2.016331672668457,,"(262.64111328125, 91.28675842285156, 319.70257568359375, 161.13101196289062)",None,output\snapshots\1770561621_cam_1_5_NO_HELMET.jpg,output\clips\1770561621_cam_1_5_NO_HELMET.mp4
1770561621_cam_1_5_NO_VEST,1770561621.3874712,cam_1,5,NO_VEST,MEDIUM,0.3735615909099579,2.016331672668457,,"(262.64111328125, 91.28675842285156, 319.70257568359375, 161.13101196289062)",None,output\snapshots\1770561621_cam_1_5_NO_VEST.jpg,output\clips\1770561621_cam_1_5_NO_VEST.mp4
1770561624_cam_1_2_IN_DANGER_ZONE,1770561624.4800253,cam_1,2,IN_DANGER_ZONE,HIGH,0.7087433338165283,6.0468244552612305,zone_1,"(152.60316467285156, 175.453369140625, 277.50946044921875, 447.4574279785156)",None,output\snapshots\1770561624_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770561624_cam_1_2_IN_DANGER_ZONE.mp4
1770561630_cam_1_1_NO_HELMET,1770561630.4762893,cam_1,1,NO_HELMET,MEDIUM,0.8893054723739624,12.043088436126709,,"(248.85540771484375, 248.2958221435547, 374.6966552734375, 479.0822448730469)",None,output\snapshots\1770561630_cam_1_1_NO_HELMET.jpg,output\clips\1770561630_cam_1_1_NO_HELMET.mp4
1770561630_cam_1_1_NO_VEST,1770561630.619494,cam_1,1,NO_VEST,MEDIUM,0.8893054723739624,12.043088436126709,,"(248.85540771484375, 248.2958221435547, 374.6966552734375, 479.0822448730469)",None,output\snapshots\1770561630_cam_1_1_NO_VEST.jpg,output\clips\1770561630_cam_1_1_NO_VEST.mp4
1770561630_cam_1_2_NO_HELMET,1770561630.7511857,cam_1,2,NO_HELMET,MEDIUM,0.8424587845802307,12.317984819412231,,"(124.51561737060547, 193.70924377441406, 246.4368133544922, 468.4017028808594)",None,output\snapshots\1770561630_cam_1_2_NO_HELMET.jpg,output\clips\1770561630_cam_1_2_NO_HELMET.mp4
1770561630_cam_1_2_NO_VEST,1770561630.872889,cam_1,2,NO_VEST,MEDIUM,0.8424587845802307,12.317984819412231,,"(124.51561737060547, 193.70924377441406, 246.4368133544922, 468.4017028808594)",None,output\snapshots\1770561630_cam_1_2_NO_VEST.jpg,output\clips\1770561630_cam_1_2_NO_VEST.mp4
1770561631_cam_1_12_NO_HELMET,1770561631.1628783,cam_1,12,NO_HELMET,MEDIUM,0.5684921741485596,2.04219126701355,,"(616.7625122070312, 27.726194381713867, 707.2503051757812, 172.0697479248047)",None,output\snapshots\1770561631_cam_1_12_NO_HELMET.jpg,output\clips\1770561631_cam_1_12_NO_HELMET.mp4
1770561631_cam_1_12_NO_VEST,1770561631.286748,cam_1,12,NO_VEST,MEDIUM,0.5684921741485596,2.04219126701355,,"(616.7625122070312, 27.726194381713867, 707.2503051757812, 172.0697479248047)",None,output\snapshots\1770561631_cam_1_12_NO_VEST.jpg,output\clips\1770561631_cam_1_12_NO_VEST.mp4
1770561633_cam_1_14_IN_DANGER_ZONE,1770561633.17202,cam_1,14,IN_DANGER_ZONE,HIGH,0.8220946788787842,1.0278606414794922,zone_1,"(90.73605346679688, 170.3819580078125, 228.6588592529297, 425.3531494140625)",None,output\snapshots\1770561633_cam_1_14_IN_DANGER_ZONE.jpg,output\clips\1770561633_cam_1_14_IN_DANGER_ZONE.mp4
1770561634_cam_1_13_NO_HELMET,1770561634.1766045,cam_1,13,NO_HELMET,MEDIUM,0.4015430212020874,2.032445192337036,,"(263.0357971191406, 78.0490493774414, 320.73553466796875, 157.7386932373047)",None,output\snapshots\1770561634_cam_1_13_NO_HELMET.jpg,output\clips\1770561634_cam_1_13_NO_HELMET.mp4
1770561634_cam_1_13_NO_VEST,1770561634.2917442,cam_1,13,NO_VEST,MEDIUM,0.4015430212020874,2.032445192337036,,"(263.0357971191406, 78.0490493774414, 320.73553466796875, 157.7386932373047)",None,output\snapshots\1770561634_cam_1_13_NO_VEST.jpg,output\clips\1770561634_cam_1_13_NO_VEST.mp4
1770561634_cam_1_14_NO_HELMET,1770561634.4879704,cam_1,14,NO_HELMET,MEDIUM,0.37914448976516724,2.34381103515625,zone_1,"(32.7478141784668, 173.22499084472656, 186.7180938720703, 330.86419677734375)",None,output\snapshots\1770561634_cam_1_14_NO_HELMET.jpg,output\clips\1770561634_cam_1_14_NO_HELMET.mp4
1770561634_cam_1_14_NO_VEST,1770561634.6028936,cam_1,14,NO_VEST,MEDIUM,0.37914448976516724,2.34381103515625,zone_1,"(32.7478141784668, 173.22499084472656, 186.7180938720703, 330.86419677734375)",None,output\snapshots\1770561634_cam_1_14_NO_VEST.jpg,output\clips\1770561634_cam_1_14_NO_VEST.mp4
1770561638_cam_1_15_IN_DANGER_ZONE,1770561638.912636,cam_1,15,IN_DANGER_ZONE,HIGH,0.3996317386627197,1.1174938678741455,zone_1,"(393.44354248046875, 147.37770080566406, 492.1812744140625, 427.37359619140625)",None,output\snapshots\1770561638_cam_1_15_IN_DANGER_ZONE.jpg,output\clips\1770561638_cam_1_15_IN_DANGER_ZONE.mp4
1770561642_cam_1_19_IN_DANGER_ZONE,1770561642.9277997,cam_1,19,IN_DANGER_ZONE,HIGH,0.5789125561714172,1.026698112487793,zone_1,"(99.07250213623047, 136.39346313476562, 197.37066650390625, 327.5766906738281)",None,output\snapshots\1770561642_cam_1_19_IN_DANGER_ZONE.jpg,output\clips\1770561642_cam_1_19_IN_DANGER_ZONE.mp4
1770561643_cam_1_18_NO_HELMET,1770561643.7723632,cam_1,18,NO_HELMET,MEDIUM,0.3671674430370331,2.104039192199707,,"(386.1624755859375, 147.46432495117188, 508.90167236328125, 412.93646240234375)",None,output\snapshots\1770561643_cam_1_18_NO_HELMET.jpg,output\clips\1770561643_cam_1_18_NO_HELMET.mp4
1770561643_cam_1_18_NO_VEST,1770561643.910523,cam_1,18,NO_VEST,MEDIUM,0.3671674430370331,2.104039192199707,,"(386.1624755859375, 147.46432495117188, 508.90167236328125, 412.93646240234375)",None,output\snapshots\1770561643_cam_1_18_NO_VEST.jpg,output\clips\1770561643_cam_1_18_NO_VEST.mp4
1770561644_cam_1_19_NO_HELMET,1770561644.0717525,cam_1,19,NO_HELMET,MEDIUM,0.37962695956230164,2.1706509590148926,zone_1,"(32.94142532348633, 154.9015655517578, 147.6212921142578, 344.1180419921875)",None,output\snapshots\1770561644_cam_1_19_NO_HELMET.jpg,output\clips\1770561644_cam_1_19_NO_HELMET.mp4
1770561644_cam_1_19_NO_VEST,1770561644.190524,cam_1,19,NO_VEST,MEDIUM,0.37962695956230164,2.1706509590148926,zone_1,"(32.94142532348633, 154.9015655517578, 147.6212921142578, 344.1180419921875)",None,output\snapshots\1770561644_cam_1_19_NO_VEST.jpg,output\clips\1770561644_cam_1_19_NO_VEST.mp4
1770561644_cam_1_13_NO_HELMET,1770561644.354329,cam_1,13,NO_HELMET,MEDIUM,0.5365784168243408,12.210169792175293,,"(274.7912292480469, 78.0485610961914, 338.2018737792969, 158.38877868652344)",None,output\snapshots\1770561644_cam_1_13_NO_HELMET.jpg,output\clips\1770561644_cam_1_13_NO_HELMET.mp4
1770561644_cam_1_13_NO_VEST,1770561644.4759004,cam_1,13,NO_VEST,MEDIUM,0.5365784168243408,12.210169792175293,,"(274.7912292480469, 78.0485610961914, 338.2018737792969, 158.38877868652344)",None,output\snapshots\1770561644_cam_1_13_NO_VEST.jpg,output\clips\1770561644_cam_1_13_NO_VEST.mp4
1770561646_cam_1_18_IN_DANGER_ZONE,1770561646.381795,cam_1,18,IN_DANGER_ZONE,HIGH,0.44585269689559937,1.0372979640960693,zone_1,"(387.0962219238281, 148.16787719726562, 498.0962829589844, 427.0466003417969)",None,output\snapshots\1770561646_cam_1_18_IN_DANGER_ZONE.jpg,output\clips\1770561646_cam_1_18_IN_DANGER_ZONE.mp4
1770561649_cam_1_23_NO_HELMET,1770561649.9794412,cam_1,23,NO_HELMET,MEDIUM,0.7955712080001831,2.029902696609497,,"(217.98568725585938, 204.30172729492188, 351.8702697753906, 478.5293273925781)",None,output\snapshots\1770561649_cam_1_23_NO_HELMET.jpg,output\clips\1770561649_cam_1_23_NO_HELMET.mp4
1770561650_cam_1_23_NO_VEST,1770561650.1170683,cam_1,23,NO_VEST,MEDIUM,0.7955712080001831,2.029902696609497,,"(217.98568725585938, 204.30172729492188, 351.8702697753906, 478.5293273925781)",None,output\snapshots\1770561650_cam_1_23_NO_VEST.jpg,output\clips\1770561650_cam_1_23_NO_VEST.mp4
1770561655_cam_1_23_IN_DANGER_ZONE,1770561655.411636,cam_1,23,IN_DANGER_ZONE,HIGH,0.5234333276748657,1.3115077018737793,zone_1,"(0.0, 196.9765625, 175.60986328125, 447.84918212890625)",None,output\snapshots\1770561655_cam_1_23_IN_DANGER_ZONE.jpg,output\clips\1770561655_cam_1_23_IN_DANGER_ZONE.mp4
1770583024_cam_1_2_IN_DANGER_ZONE,1770583024.6064868,cam_1,2,IN_DANGER_ZONE,HIGH,0.795963704586029,1.0022614002227783,zone_1,"(136.91973876953125, 169.917236328125, 265.89056396484375, 445.343994140625)",None,output\snapshots\1770583024_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770583024_cam_1_2_IN_DANGER_ZONE.mp4
1770583025_cam_1_1_NO_HELMET,1770583025.6802218,cam_1,1,NO_HELMET,MEDIUM,0.8927191495895386,2.0759963989257812,,"(242.7298583984375, 234.10633850097656, 387.8445129394531, 479.3164978027344)",None,output\snapshots\1770583025_cam_1_1_NO_HELMET.jpg,output\clips\1770583025_cam_1_1_NO_HELMET.mp4
1770583025_cam_1_1_NO_VEST,1770583025.7442803,cam_1,1,NO_VEST,MEDIUM,0.8927191495895386,2.0759963989257812,,"(242.7298583984375, 234.10633850097656, 387.8445129394531, 479.3164978027344)",None,output\snapshots\1770583025_cam_1_1_NO_VEST.jpg,output\clips\1770583025_cam_1_1_NO_VEST.mp4
1770583025_cam_1_2_NO_HELMET,1770583025.804807,cam_1,2,NO_HELMET,MEDIUM,0.8046846389770508,2.2005815505981445,zone_1,"(138.34066772460938, 165.73521423339844, 282.0860595703125, 446.7257080078125)",None,output\snapshots\1770583025_cam_1_2_NO_HELMET.jpg,output\clips\1770583025_cam_1_2_NO_HELMET.mp4
1770583025_cam_1_2_NO_VEST,1770583025.865436,cam_1,2,NO_VEST,MEDIUM,0.8046846389770508,2.2005815505981445,zone_1,"(138.34066772460938, 165.73521423339844, 282.0860595703125, 446.7257080078125)",None,output\snapshots\1770583025_cam_1_2_NO_VEST.jpg,output\clips\1770583025_cam_1_2_NO_VEST.mp4
1770583027_cam_1_6_NO_HELMET,1770583027.0642452,cam_1,6,NO_HELMET,MEDIUM,0.42054834961891174,2.021009683609009,,"(262.9075622558594, 91.07123565673828, 319.7989807128906, 161.00514221191406)",None,output\snapshots\1770583027_cam_1_6_NO_HELMET.jpg,output\clips\1770583027_cam_1_6_NO_HELMET.mp4
1770583027_cam_1_6_NO_VEST,1770583027.1390016,cam_1,6,NO_VEST,MEDIUM,0.42054834961891174,2.021009683609009,,"(262.9075622558594, 91.07123565673828, 319.7989807128906, 161.00514221191406)",None,output\snapshots\1770583027_cam_1_6_NO_VEST.jpg,output\clips\1770583027_cam_1_6_NO_VEST.mp4
1770585485_cam_1_2_IN_DANGER_ZONE,1770585485.6865373,cam_1,2,IN_DANGER_ZONE,HIGH,0.7948271632194519,1.009545087814331,zone_1,"(136.87889099121094, 169.80960083007812, 264.7762756347656, 445.23681640625)",None,output\snapshots\1770585485_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770585485_cam_1_2_IN_DANGER_ZONE.mp4
1770585486_cam_1_1_NO_HELMET,1770585486.677565,cam_1,1,NO_HELMET,MEDIUM,0.8891581892967224,2.000572919845581,,"(242.788330078125, 234.34332275390625, 387.91424560546875, 479.34222412109375)",None,output\snapshots\1770585486_cam_1_1_NO_HELMET.jpg,output\clips\1770585486_cam_1_1_NO_HELMET.mp4
1770585486_cam_1_1_NO_VEST,1770585486.7349489,cam_1,1,NO_VEST,MEDIUM,0.8891581892967224,2.000572919845581,,"(242.788330078125, 234.34332275390625, 387.91424560546875, 479.34222412109375)",None,output\snapshots\1770585486_cam_1_1_NO_VEST.jpg,output\clips\1770585486_cam_1_1_NO_VEST.mp4
1770585486_cam_1_2_NO_HELMET,1770585486.7909882,cam_1,2,NO_HELMET,MEDIUM,0.8042442798614502,2.1139960289001465,zone_1,"(138.41249084472656, 168.68653869628906, 281.626220703125, 446.5125427246094)",None,output\snapshots\1770585486_cam_1_2_NO_HELMET.jpg,output\clips\1770585486_cam_1_2_NO_HELMET.mp4
1770585486_cam_1_2_NO_VEST,1770585486.845832,cam_1,2,NO_VEST,MEDIUM,0.8042442798614502,2.1139960289001465,zone_1,"(138.41249084472656, 168.68653869628906, 281.626220703125, 446.5125427246094)",None,output\snapshots\1770585486_cam_1_2_NO_VEST.jpg,output\clips\1770585486_cam_1_2_NO_VEST.mp4
1770585488_cam_1_6_NO_HELMET,1770585488.039804,cam_1,6,NO_HELMET,MEDIUM,0.4154476225376129,2.045077323913574,,"(262.79541015625, 91.18570709228516, 320.03338623046875, 160.88375854492188)",None,output\snapshots\1770585488_cam_1_6_NO_HELMET.jpg,output\clips\1770585488_cam_1_6_NO_HELMET.mp4
1770585488_cam_1_6_NO_VEST,1770585488.11577,cam_1,6,NO_VEST,MEDIUM,0.4154476225376129,2.045077323913574,,"(262.79541015625, 91.18570709228516, 320.03338623046875, 160.88375854492188)",None,output\snapshots\1770585488_cam_1_6_NO_VEST.jpg,output\clips\1770585488_cam_1_6_NO_VEST.mp4
1770585490_cam_1_2_IN_DANGER_ZONE,1770585490.7593865,cam_1,2,IN_DANGER_ZONE,HIGH,0.8714362978935242,6.082394361495972,zone_1,"(139.71324157714844, 167.33811950683594, 311.2918395996094, 448.4132995605469)",None,output\snapshots\1770585490_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770585490_cam_1_2_IN_DANGER_ZONE.mp4
1770585495_cam_1_2_IN_DANGER_ZONE,1770585495.8203456,cam_1,2,IN_DANGER_ZONE,HIGH,0.780371904373169,11.143353462219238,zone_1,"(125.55313110351562, 182.5834503173828, 273.1163024902344, 443.0918273925781)",None,output\snapshots\1770585495_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770585495_cam_1_2_IN_DANGER_ZONE.mp4
1770585496_cam_1_1_NO_HELMET,1770585496.7027962,cam_1,1,NO_HELMET,MEDIUM,0.8523324131965637,12.025804042816162,,"(249.01658630371094, 246.04676818847656, 380.36700439453125, 479.5251770019531)",None,output\snapshots\1770585496_cam_1_1_NO_HELMET.jpg,output\clips\1770585496_cam_1_1_NO_HELMET.mp4
1770585496_cam_1_1_NO_VEST,1770585496.785406,cam_1,1,NO_VEST,MEDIUM,0.8523324131965637,12.025804042816162,,"(249.01658630371094, 246.04676818847656, 380.36700439453125, 479.5251770019531)",None,output\snapshots\1770585496_cam_1_1_NO_VEST.jpg,output\clips\1770585496_cam_1_1_NO_VEST.mp4
1770585496_cam_1_2_NO_HELMET,1770585496.8637745,cam_1,2,NO_HELMET,MEDIUM,0.8358883857727051,12.186782360076904,zone_1,"(125.20895385742188, 184.9375, 286.4220886230469, 444.9477233886719)",None,output\snapshots\1770585496_cam_1_2_NO_HELMET.jpg,output\clips\1770585496_cam_1_2_NO_HELMET.mp4
